bus_id,component_id
sub_camputhaw_substation_32_F3_B2,2
sub_camputhaw_substation_32_F3_B3,2
sub_camputhaw_substation_32_F3_B4,2
sub_camputhaw_substation_32_F3_B5,2
sub_cbp_substation_91_F0_B0,2
sub_cbp_substation_91_F0_B1,2
sub_cbp_substation_91_F0_B2,2
sub_cbp_substation_91_F0_B3,2
sub_cbp_substation_91_F0_B4,2
sub_cbp_substation_91_F0_B5,2
sub_cbp_substation_91_F1_B0,2
sub_cbp_substation_91_F1_B1,2
sub_cbp_substation_91_F1_B2,2
sub_cbp_substation_91_F1_B3,2
sub_cbp_substation_91_F1_B4,2
sub_cbp_substation_91_F1_B5,2
sub_cbp_substation_91_F2_B0,2
sub_cbp_substation_91_F2_B1,2
sub_cbp_substation_91_F2_B2,2
sub_cbp_substation_91_F2_B3,2
sub_cbp_substation_91_F2_B4,2
sub_cbp_substation_91_F2_B5,2
sub_cbp_substation_91_F3_B0,2
sub_cbp_substation_91_F3_B1,2
sub_cbp_substation_91_F3_B2,2
sub_cbp_substation_91_F3_B3,2
sub_cbp_substation_91_F3_B4,2
sub_cbp_substation_91_F3_B5,2
sub_bulacao_substation_93_F0_B0,2
sub_bulacao_substation_93_F0_B1,2
sub_bulacao_substation_93_F0_B2,2
sub_bulacao_substation_93_F0_B3,2
sub_bulacao_substation_93_F0_B4,2
sub_bulacao_substation_93_F0_B5,2
sub_bulacao_substation_93_F1_B0,2
sub_bulacao_substation_93_F1_B1,2
sub_bulacao_substation_93_F1_B2,2
sub_bulacao_substation_93_F1_B3,2
sub_bulacao_substation_93_F1_B4,2
sub_bulacao_substation_93_F1_B5,2
sub_bulacao_substation_93_F2_B0,2
sub_bulacao_substation_93_F2_B1,2
sub_bulacao_substation_93_F2_B2,2
sub_bulacao_substation_93_F2_B3,2
sub_bulacao_substation_93_F2_B4,2
sub_bulacao_substation_93_F2_B5,2
sub_bulacao_substation_93_F3_B0,2
sub_bulacao_substation_93_F3_B1,2
sub_bulacao_substation_93_F3_B2,2
sub_bulacao_substation_93_F3_B3,2
sub_bulacao_substation_93_F3_B4,2
sub_bulacao_substation_93_F3_B5,2
sub_cebeco_iii_8_F0_B0,0
sub_cebeco_iii_8_F0_B1,0
sub_cebeco_iii_8_F0_B2,0
sub_cebeco_iii_8_F0_B3,0
sub_cebeco_iii_8_F0_B4,0
sub_cebeco_iii_8_F0_B5,0
sub_cebeco_iii_8_F1_B0,0
sub_cebeco_iii_8_F1_B1,0
sub_cebeco_iii_8_F1_B2,0
sub_cebeco_iii_8_F1_B3,0
sub_cebeco_iii_8_F1_B4,0
sub_cebeco_iii_8_F1_B5,0
sub_cebeco_iii_8_F2_B0,0
sub_cebeco_iii_8_F2_B1,0
sub_cebeco_iii_8_F2_B2,0
sub_cebeco_iii_8_F2_B3,0
sub_cebeco_iii_8_F2_B4,0
sub_cebeco_iii_8_F2_B5,0
sub_cebeco_iii_8_F3_B0,0
sub_cebeco_iii_8_F3_B1,0
sub_cebeco_iii_8_F3_B2,0
sub_cebeco_iii_8_F3_B3,0
sub_cebeco_iii_8_F3_B4,0
sub_cebeco_iii_8_F3_B5,0
sub_ginatilan_substation_102_F0_B0,0
sub_ginatilan_substation_102_F0_B1,0
sub_ginatilan_substation_102_F0_B2,0
sub_ginatilan_substation_102_F0_B3,0
sub_ginatilan_substation_102_F0_B4,0
sub_ginatilan_substation_102_F0_B5,0
sub_ginatilan_substation_102_F2_B0,0
sub_ginatilan_substation_102_F2_B1,0
sub_ginatilan_substation_102_F2_B2,0
sub_ginatilan_substation_102_F2_B3,0
sub_ginatilan_substation_102_F2_B4,0
sub_ginatilan_substation_102_F2_B5,0
sub_ginatilan_substation_102_F3_B0,0
sub_ginatilan_substation_102_F3_B1,0
sub_ginatilan_substation_102_F3_B2,0
sub_ginatilan_substation_102_F3_B3,0
sub_ginatilan_substation_102_F3_B4,0
sub_ginatilan_substation_102_F3_B5,0
sub_talvera_cable_terminal_10_F0_B0,0
sub_talvera_cable_terminal_10_F0_B1,0
sub_talvera_cable_terminal_10_F0_B2,0
sub_talvera_cable_terminal_10_F0_B3,0
sub_talvera_cable_terminal_10_F0_B4,0
sub_talvera_cable_terminal_10_F0_B5,0
sub_talvera_cable_terminal_10_F1_B0,0
sub_talvera_cable_terminal_10_F1_B1,0
sub_talvera_cable_terminal_10_F2_B0,0
sub_talvera_cable_terminal_10_F2_B1,0
sub_talvera_cable_terminal_10_F2_B2,0
sub_talvera_cable_terminal_10_F2_B3,0
sub_talvera_cable_terminal_10_F2_B4,0
sub_talvera_cable_terminal_10_F2_B5,0
sub_talvera_cable_terminal_10_F3_B0,0
sub_talvera_cable_terminal_10_F3_B1,0
sub_talvera_cable_terminal_10_F3_B2,0
sub_talvera_cable_terminal_10_F3_B3,0
sub_talvera_cable_terminal_10_F3_B4,0
sub_talvera_cable_terminal_10_F3_B5,0
sub_osm_2_F0_B0,3
sub_osm_2_F0_B1,3
sub_osm_2_F0_B2,3
sub_osm_2_F0_B3,3
sub_osm_2_F0_B4,3
sub_osm_2_F0_B5,3
sub_osm_2_F1_B0,3
sub_osm_2_F1_B1,3
sub_osm_2_F1_B2,3
sub_osm_2_F1_B3,3
sub_osm_2_F1_B4,3
sub_osm_2_F1_B5,3
sub_osm_2_F2_B0,3
sub_osm_2_F2_B1,3
sub_osm_2_F2_B2,3
sub_osm_2_F2_B3,3
sub_osm_2_F2_B4,3
sub_osm_2_F2_B5,3
sub_osm_2_F3_B0,3
sub_osm_2_F3_B1,3
sub_osm_2_F3_B2,3
sub_osm_2_F3_B3,3
sub_osm_2_F3_B4,3
sub_osm_2_F3_B5,3
sub_lugo_load_end_substation_6_F0_B0,9
sub_lugo_load_end_substation_6_F0_B1,9
sub_lugo_load_end_substation_6_F0_B2,9
sub_lugo_load_end_substation_6_F0_B3,9
sub_lugo_load_end_substation_6_F0_B4,9
sub_lugo_load_end_substation_6_F0_B5,9
sub_lugo_load_end_substation_6_F1_B0,9
sub_lugo_load_end_substation_6_F1_B1,9
sub_lugo_load_end_substation_6_F1_B2,9
sub_lugo_load_end_substation_6_F1_B3,9
sub_lugo_load_end_substation_6_F1_B4,9
sub_lugo_load_end_substation_6_F1_B5,9
sub_lugo_load_end_substation_6_F2_B0,9
sub_lugo_load_end_substation_6_F2_B1,9
sub_lugo_load_end_substation_6_F2_B2,9
sub_lugo_load_end_substation_6_F2_B3,9
sub_lugo_load_end_substation_6_F2_B4,9
sub_lugo_load_end_substation_6_F2_B5,9
sub_lugo_load_end_substation_6_F3_B0,9
sub_lugo_load_end_substation_6_F3_B1,9
sub_lugo_load_end_substation_6_F3_B2,9
sub_lugo_load_end_substation_6_F3_B3,9
sub_lugo_load_end_substation_6_F3_B4,9
sub_lugo_load_end_substation_6_F3_B5,9
sub_osm_11_F0_B0,12
sub_osm_11_F0_B1,12
sub_osm_11_F0_B2,12
sub_osm_11_F0_B3,12
sub_osm_11_F0_B4,12
sub_osm_11_F0_B5,12
sub_osm_11_F1_B0,12
sub_osm_11_F1_B1,12
sub_osm_11_F1_B2,12
sub_osm_11_F1_B3,12
sub_osm_11_F1_B4,12
sub_osm_11_F1_B5,12
sub_osm_11_F2_B0,12
sub_osm_11_F2_B1,12
sub_osm_11_F2_B2,12
sub_osm_11_F2_B3,12
sub_osm_11_F2_B4,12
sub_osm_11_F2_B5,12
sub_osm_11_F3_B0,12
sub_osm_11_F3_B1,12
sub_osm_11_F3_B2,12
sub_osm_11_F3_B3,12
sub_osm_11_F3_B4,12
sub_osm_11_F3_B5,12
sub_osm_22_F0_B0,15
sub_osm_22_F0_B1,15
sub_osm_22_F0_B2,15
sub_osm_22_F0_B3,15
sub_osm_22_F0_B4,15
sub_osm_22_F0_B5,15
sub_osm_22_F1_B0,15
sub_osm_22_F1_B1,15
sub_osm_22_F1_B2,15
sub_osm_22_F1_B3,15
sub_osm_22_F1_B4,15
sub_osm_22_F1_B5,15
sub_osm_22_F2_B0,15
sub_osm_22_F2_B1,15
sub_osm_22_F2_B2,15
sub_osm_22_F2_B3,15
sub_osm_22_F2_B4,15
sub_osm_22_F2_B5,15
sub_osm_22_F3_B0,15
sub_osm_22_F3_B1,15
sub_osm_22_F3_B2,15
sub_osm_22_F3_B3,15
sub_osm_22_F3_B4,15
sub_osm_22_F3_B5,15
sub_medellin_load_end_substation_23_F0_B0,4
sub_medellin_load_end_substation_23_F0_B1,4
sub_medellin_load_end_substation_23_F0_B2,4
sub_medellin_load_end_substation_23_F0_B3,4
sub_medellin_load_end_substation_23_F0_B4,4
sub_medellin_load_end_substation_23_F1_B0,4
sub_medellin_load_end_substation_23_F1_B1,4
sub_medellin_load_end_substation_23_F1_B2,4
sub_medellin_load_end_substation_23_F1_B3,4
sub_medellin_load_end_substation_23_F1_B4,4
sub_medellin_load_end_substation_23_F1_B5,4
sub_medellin_load_end_substation_23_F2_B0,4
sub_medellin_load_end_substation_23_F2_B1,4
sub_medellin_load_end_substation_23_F2_B2,4
sub_medellin_load_end_substation_23_F2_B3,4
sub_medellin_load_end_substation_23_F2_B4,4
sub_medellin_load_end_substation_23_F2_B5,4
sub_medellin_load_end_substation_23_F3_B0,4
sub_medellin_load_end_substation_23_F3_B1,4
sub_medellin_load_end_substation_23_F3_B2,4
sub_medellin_load_end_substation_23_F3_B3,4
sub_medellin_load_end_substation_23_F3_B4,4
sub_medellin_load_end_substation_23_F3_B5,4
sub_osm_46_F0_B0,51
sub_osm_46_F0_B1,51
sub_osm_46_F0_B2,51
sub_osm_46_F1_B0,51
sub_osm_46_F1_B1,51
sub_osm_46_F1_B2,51
sub_osm_46_F1_B3,51
sub_osm_46_F1_B4,51
sub_osm_46_F1_B5,51
sub_osm_46_F2_B0,51
sub_osm_46_F2_B1,51
sub_osm_46_F2_B2,51
sub_osm_46_F2_B3,51
sub_osm_46_F2_B4,51
sub_osm_46_F2_B5,51
sub_osm_46_F3_B0,51
sub_osm_46_F3_B1,51
sub_osm_46_F3_B2,51
sub_ngcp_substation_49_F0_B0,34
sub_ngcp_substation_49_F0_B1,34
sub_ngcp_substation_49_F0_B2,34
sub_ngcp_substation_49_F0_B3,34
sub_ngcp_substation_49_F0_B4,34
sub_ngcp_substation_49_F0_B5,34
sub_ngcp_substation_49_F1_B0,34
sub_ngcp_substation_49_F1_B1,34
sub_ngcp_substation_49_F1_B2,34
sub_ngcp_substation_49_F1_B3,34
sub_ngcp_substation_49_F1_B4,34
sub_ngcp_substation_49_F1_B5,34
sub_ngcp_substation_49_F2_B0,34
sub_ngcp_substation_49_F2_B1,34
sub_ngcp_substation_49_F2_B2,34
sub_ngcp_substation_49_F2_B3,34
sub_ngcp_substation_49_F2_B4,34
sub_ngcp_substation_49_F2_B5,34
sub_ngcp_substation_49_F3_B0,34
sub_ngcp_substation_49_F3_B1,34
sub_ngcp_substation_49_F3_B2,34
sub_ngcp_substation_49_F3_B3,34
sub_ngcp_substation_49_F3_B4,34
sub_carcar_substation_65_F0_B0,21
sub_carcar_substation_65_F0_B1,21
sub_carcar_substation_65_F0_B2,21
sub_carcar_substation_65_F0_B3,21
sub_carcar_substation_65_F0_B4,21
sub_carcar_substation_65_F0_B5,21
sub_carcar_substation_65_F1_B0,21
sub_carcar_substation_65_F1_B1,21
sub_carcar_substation_65_F1_B2,21
sub_carcar_substation_65_F1_B3,21
sub_carcar_substation_65_F1_B4,21
sub_carcar_substation_65_F1_B5,21
sub_carcar_substation_65_F2_B0,21
sub_carcar_substation_65_F2_B1,21
sub_carcar_substation_65_F2_B2,21
sub_carcar_substation_65_F2_B3,21
sub_carcar_substation_65_F2_B4,21
sub_carcar_substation_65_F2_B5,21
sub_carcar_substation_65_F3_B0,21
sub_carcar_substation_65_F3_B1,21
sub_carcar_substation_65_F3_B2,21
sub_carcar_substation_65_F3_B3,21
sub_carcar_substation_65_F3_B4,21
sub_carcar_substation_65_F3_B5,21
sub_osm_77_F0_B0,22
sub_osm_77_F0_B1,22
sub_osm_77_F0_B2,22
sub_osm_77_F0_B3,22
sub_osm_77_F0_B4,22
sub_osm_77_F0_B5,22
sub_osm_77_F1_B0,22
sub_osm_77_F1_B1,22
sub_osm_77_F1_B2,22
sub_osm_77_F1_B3,22
sub_osm_77_F1_B4,22
sub_osm_77_F1_B5,22
sub_osm_77_F2_B0,22
sub_osm_77_F2_B1,22
sub_osm_77_F2_B2,22
sub_osm_77_F2_B3,22
sub_osm_77_F2_B4,22
sub_osm_77_F2_B5,22
sub_osm_77_F3_B0,22
sub_osm_77_F3_B1,22
sub_osm_77_F3_B2,22
sub_osm_77_F3_B3,22
sub_osm_77_F3_B4,22
sub_osm_77_F3_B5,22
sub_osm_87_F0_B0,25
sub_osm_87_F0_B1,25
sub_osm_87_F0_B2,25
sub_osm_87_F0_B3,25
sub_osm_87_F0_B4,25
sub_osm_87_F0_B5,25
sub_osm_87_F1_B0,25
sub_osm_87_F1_B1,25
sub_osm_87_F1_B2,25
sub_osm_87_F1_B3,25
sub_osm_87_F1_B4,25
sub_osm_87_F1_B5,25
sub_osm_87_F2_B0,25
sub_osm_87_F2_B1,25
sub_osm_87_F2_B2,25
sub_osm_87_F2_B3,25
sub_osm_87_F2_B4,25
sub_osm_87_F2_B5,25
sub_osm_87_F3_B0,25
sub_osm_87_F3_B1,25
sub_osm_87_F3_B2,25
sub_osm_87_F3_B3,25
sub_osm_87_F3_B4,25
sub_osm_87_F3_B5,25
sub_cebu_cable_terminal_88_F0_B0,26
sub_cebu_cable_terminal_88_F0_B1,26
sub_cebu_cable_terminal_88_F0_B2,26
sub_cebu_cable_terminal_88_F0_B3,26
sub_cebu_cable_terminal_88_F0_B4,26
sub_cebu_cable_terminal_88_F0_B5,26
sub_cebu_cable_terminal_88_F1_B0,26
sub_cebu_cable_terminal_88_F1_B1,26
sub_cebu_cable_terminal_88_F1_B2,26
sub_cebu_cable_terminal_88_F1_B3,26
sub_cebu_cable_terminal_88_F1_B4,26
sub_cebu_cable_terminal_88_F1_B5,26
sub_cebu_cable_terminal_88_F2_B0,26
sub_cebu_cable_terminal_88_F2_B1,26
sub_cebu_cable_terminal_88_F2_B2,26
sub_cebu_cable_terminal_88_F2_B3,26
sub_cebu_cable_terminal_88_F2_B4,26
sub_cebu_cable_terminal_88_F2_B5,26
sub_cebu_cable_terminal_88_F3_B0,26
sub_cebu_cable_terminal_88_F3_B1,26
sub_cebu_cable_terminal_88_F3_B2,26
sub_cebu_cable_terminal_88_F3_B3,26
sub_cebu_cable_terminal_88_F3_B4,26
sub_cebu_cable_terminal_88_F3_B5,26
sub_osm_110_F0_B0,29
sub_osm_110_F0_B1,29
sub_osm_110_F0_B2,29
sub_osm_110_F0_B3,29
sub_osm_110_F0_B4,29
sub_osm_110_F0_B5,29
sub_osm_110_F1_B0,29
sub_osm_110_F1_B1,29
sub_osm_110_F1_B2,29
sub_osm_110_F1_B3,29
sub_osm_110_F1_B4,29
sub_osm_110_F1_B5,29
sub_osm_110_F2_B0,29
sub_osm_110_F2_B1,29
sub_osm_110_F2_B2,29
sub_osm_110_F2_B3,29
sub_osm_110_F2_B4,29
sub_osm_110_F2_B5,29
sub_osm_110_F3_B0,29
sub_osm_110_F3_B1,29
sub_osm_110_F3_B2,29
sub_osm_110_F3_B3,29
sub_osm_110_F3_B4,29
sub_osm_110_F3_B5,29
sub_pajo_load_end_substation_118_F0_B0,30
sub_pajo_load_end_substation_118_F0_B1,30
sub_pajo_load_end_substation_118_F0_B2,30
sub_pajo_load_end_substation_118_F0_B3,30
sub_pajo_load_end_substation_118_F0_B4,30
sub_pajo_load_end_substation_118_F0_B5,30
sub_pajo_load_end_substation_118_F1_B0,30
sub_pajo_load_end_substation_118_F1_B1,30
sub_pajo_load_end_substation_118_F1_B2,30
sub_pajo_load_end_substation_118_F1_B3,30
sub_pajo_load_end_substation_118_F1_B4,30
sub_pajo_load_end_substation_118_F1_B5,30
sub_pajo_load_end_substation_118_F2_B0,30
sub_pajo_load_end_substation_118_F2_B1,30
sub_pajo_load_end_substation_118_F2_B2,30
sub_pajo_load_end_substation_118_F2_B3,30
sub_pajo_load_end_substation_118_F2_B4,30
sub_pajo_load_end_substation_118_F2_B5,30
sub_pajo_load_end_substation_118_F3_B0,30
sub_pajo_load_end_substation_118_F3_B1,30
sub_pajo_load_end_substation_118_F3_B2,30
sub_pajo_load_end_substation_118_F3_B3,30
sub_pajo_load_end_substation_118_F3_B4,30
sub_pajo_load_end_substation_118_F3_B5,30
v1_05cebu_F0_B0,3
v1_05cebu_F0_B1,3
v1_05cebu_F0_B2,3
v1_05cebu_F0_B3,3
v1_05cebu_F0_B4,3
v1_05cebu_F0_B5,3
v1_05cebu_F1_B0,3
v1_05cebu_F1_B1,3
v1_05cebu_F1_B2,3
v1_05cebu_F1_B3,3
v1_05cebu_F1_B4,3
v1_05cebu_F1_B5,3
v1_05cebu_F2_B0,3
v1_05cebu_F2_B1,3
v1_05cebu_F2_B2,3
v1_05cebu_F2_B3,3
v1_05cebu_F2_B4,3
v1_05cebu_F2_B5,3
v1_05cebu_F3_B0,3
v1_05cebu_F3_B1,3
v1_05cebu_F3_B2,3
v1_05cebu_F3_B3,3
v1_05cebu_F3_B4,3
v1_05cebu_F3_B5,3
v1_05daanbntay_F0_B0,4
v1_05daanbntay_F0_B1,4
v1_05daanbntay_F0_B2,4
v1_05daanbntay_F0_B3,4
v1_05daanbntay_F0_B4,4
v1_05daanbntay_F0_B5,4
v1_05daanbntay_F1_B0,4
v1_05daanbntay_F1_B1,4
v1_05daanbntay_F1_B2,4
v1_05daanbntay_F1_B3,4
v1_05daanbntay_F1_B4,4
v1_05daanbntay_F1_B5,4
v1_05daanbntay_F2_B0,4
v1_05daanbntay_F3_B0,4
v1_05daanbntay_F3_B1,4
v1_05daanbntay_F3_B2,4
v1_05daanbntay_F3_B3,4
v1_05daanbntay_F3_B4,4
v1_05daanbntay_F3_B5,4
v1_05naga_F0_B0,0
v1_05naga_F0_B1,0
v1_05naga_F0_B2,0
v1_05naga_F0_B3,0
v1_05naga_F0_B4,0
v1_05naga_F0_B5,0
v1_05naga_F1_B0,0
v1_05naga_F1_B1,0
v1_05naga_F1_B2,0
v1_05naga_F1_B3,0
v1_05naga_F1_B4,0
v1_05naga_F1_B5,0
v1_05naga_F2_B0,0
v1_05naga_F2_B1,0
v1_05naga_F2_B2,0
v1_05naga_F2_B3,0
v1_05naga_F2_B4,0
v1_05naga_F2_B5,0
v1_05naga_F3_B0,0
v1_05naga_F3_B1,0
v1_05naga_F3_B2,0
v1_05naga_F3_B3,0
v1_05naga_F3_B4,0
v1_05naga_F3_B5,0
v1_05therma_F0_B0,0
v1_05therma_F0_B1,0
v1_05therma_F0_B2,0
v1_05therma_F0_B3,0
v1_05therma_F0_B4,0
v1_05therma_F0_B5,0
v1_05therma_F1_B0,0
v1_05therma_F1_B1,0
v1_05therma_F2_B0,0
v1_05therma_F2_B1,0
v1_05therma_F2_B2,0
v1_05therma_F2_B3,0
v1_05therma_F2_B4,0
v1_05therma_F2_B5,0
v1_05therma_F3_B0,0
v1_05therma_F3_B1,0
v1_05therma_F3_B2,0
v1_05therma_F3_B3,0
v1_05therma_F3_B4,0
v1_05therma_F3_B5,0
v1_08bvista_F0_B0,1
v1_08bvista_F0_B1,1
v1_08bvista_F0_B2,1
v1_08bvista_F0_B3,1
v1_08bvista_F1_B0,1
v1_08bvista_F1_B1,1
v1_08bvista_F1_B2,1
v1_08bvista_F1_B3,1
v1_08bvista_F2_B0,1
v1_08bvista_F2_B1,1
v1_08bvista_F2_B2,1
v1_08bvista_F2_B3,1
v1_08bvista_F2_B4,1
v1_08bvista_F2_B5,1
v1_08bvista_F3_B0,1
v1_08bvista_F3_B1,1
v1_08bvista_F3_B2,1
v1_08bvista_F3_B3,1
v1_08bvista_F3_B4,1
v1_08bvista_F3_B5,1
sub_tabango_substation_57_F0_B0,0
sub_tabango_substation_57_F0_B1,0
sub_tabango_substation_57_F0_B2,0
sub_tabango_substation_57_F0_B3,0
sub_tabango_substation_57_F0_B4,0
sub_tabango_substation_57_F0_B5,0
sub_tabango_substation_57_F1_B0,0
sub_tabango_substation_57_F1_B1,0
sub_tabango_substation_57_F1_B2,0
sub_tabango_substation_57_F1_B3,0
sub_tabango_substation_57_F1_B4,0
sub_tabango_substation_57_F1_B5,0
sub_tabango_substation_57_F3_B0,0
sub_tabango_substation_57_F3_B1,0
sub_tabango_substation_57_F3_B2,0
sub_tabango_substation_57_F3_B3,0
sub_tabango_substation_57_F3_B4,0
sub_tabango_substation_57_F3_B5,0
sub_osm_13_F0_B0,5
sub_osm_13_F0_B1,5
sub_osm_13_F0_B2,5
sub_osm_13_F0_B3,5
sub_osm_13_F0_B4,5
sub_osm_13_F0_B5,5
sub_osm_13_F1_B0,5
sub_osm_13_F1_B1,5
sub_osm_13_F1_B2,5
sub_osm_13_F1_B3,5
sub_osm_13_F1_B4,5
sub_osm_13_F1_B5,5
sub_osm_13_F2_B0,5
sub_osm_13_F2_B1,5
sub_osm_13_F2_B2,5
sub_osm_13_F2_B3,5
sub_osm_13_F2_B4,5
sub_osm_13_F2_B5,5
sub_osm_13_F3_B0,5
sub_osm_13_F3_B1,5
sub_osm_13_F3_B2,5
sub_osm_13_F3_B3,5
sub_osm_13_F3_B4,5
sub_osm_13_F3_B5,5
sub_milagro_substation_104_F0_B0,0
sub_milagro_substation_104_F0_B1,0
sub_milagro_substation_104_F0_B2,0
sub_milagro_substation_104_F0_B3,0
sub_milagro_substation_104_F0_B4,0
sub_milagro_substation_104_F0_B5,0
sub_milagro_substation_104_F1_B0,0
sub_milagro_substation_104_F1_B1,0
sub_milagro_substation_104_F1_B2,0
sub_milagro_substation_104_F1_B3,0
sub_milagro_substation_104_F1_B4,0
sub_milagro_substation_104_F1_B5,0
sub_milagro_substation_104_F2_B0,0
sub_milagro_substation_104_F2_B1,0
sub_milagro_substation_104_F2_B2,0
sub_milagro_substation_104_F2_B3,0
sub_milagro_substation_104_F2_B4,0
sub_milagro_substation_104_F2_B5,0
sub_milagro_substation_104_F3_B0,0
sub_milagro_substation_104_F3_B1,0
sub_milagro_substation_104_F3_B2,0
sub_milagro_substation_104_F3_B3,0
sub_milagro_substation_104_F3_B4,0
sub_milagro_substation_104_F3_B5,0
sub_babatngon_substation_20_F0_B0,0
sub_babatngon_substation_20_F0_B1,0
sub_babatngon_substation_20_F0_B2,0
sub_babatngon_substation_20_F0_B3,0
sub_babatngon_substation_20_F1_B0,0
sub_babatngon_substation_20_F1_B1,0
sub_babatngon_substation_20_F1_B2,0
sub_babatngon_substation_20_F1_B3,0
sub_babatngon_substation_20_F1_B4,0
sub_babatngon_substation_20_F1_B5,0
sub_babatngon_substation_20_F2_B0,0
sub_babatngon_substation_20_F2_B1,0
sub_babatngon_substation_20_F2_B2,0
sub_babatngon_substation_20_F2_B3,0
sub_babatngon_substation_20_F2_B4,0
sub_babatngon_substation_20_F2_B5,0
sub_babatngon_substation_20_F3_B0,0
sub_babatngon_substation_20_F3_B1,0
sub_babatngon_substation_20_F3_B2,0
sub_babatngon_substation_20_F3_B3,0
sub_babatngon_substation_20_F3_B4,0
sub_babatngon_substation_20_F3_B5,0
sub_osm_55_F0_B0,0
sub_osm_55_F0_B1,0
sub_osm_55_F0_B2,0
sub_osm_55_F0_B3,0
sub_osm_55_F0_B4,0
sub_osm_55_F0_B5,0
sub_osm_55_F1_B0,0
sub_osm_55_F1_B1,0
sub_osm_55_F1_B2,0
sub_osm_55_F1_B3,0
sub_osm_55_F1_B4,0
sub_osm_55_F1_B5,0
sub_osm_55_F2_B0,0
sub_osm_55_F2_B1,0
sub_osm_55_F2_B2,0
sub_osm_55_F2_B3,0
sub_osm_55_F2_B4,0
sub_osm_55_F2_B5,0
sub_osm_55_F3_B0,0
sub_osm_55_F3_B1,0
sub_osm_55_F3_B2,0
sub_osm_55_F3_B3,0
sub_osm_55_F3_B4,0
sub_osm_55_F3_B5,0
sub_javier_substation_9_F0_B0,11
sub_javier_substation_9_F0_B1,11
sub_javier_substation_9_F0_B2,11
sub_javier_substation_9_F0_B3,11
sub_javier_substation_9_F0_B4,11
sub_javier_substation_9_F0_B5,11
sub_javier_substation_9_F1_B0,11
sub_javier_substation_9_F1_B1,11
sub_javier_substation_9_F1_B2,11
sub_javier_substation_9_F1_B3,11
sub_javier_substation_9_F1_B4,11
sub_javier_substation_9_F1_B5,11
sub_javier_substation_9_F2_B0,11
sub_javier_substation_9_F2_B1,11
sub_javier_substation_9_F2_B2,11
sub_javier_substation_9_F2_B3,11
sub_javier_substation_9_F2_B4,11
sub_javier_substation_9_F2_B5,11
sub_javier_substation_9_F3_B0,11
sub_javier_substation_9_F3_B1,11
sub_javier_substation_9_F3_B2,11
sub_javier_substation_9_F3_B3,11
sub_javier_substation_9_F3_B4,11
sub_javier_substation_9_F3_B5,11
sub_osm_21_F0_B0,14
sub_osm_21_F0_B1,14
sub_osm_21_F0_B2,14
sub_osm_21_F0_B3,14
sub_osm_21_F0_B4,14
sub_osm_21_F0_B5,14
sub_osm_21_F1_B0,14
sub_osm_21_F1_B1,14
sub_osm_21_F1_B2,14
sub_osm_21_F1_B3,14
sub_osm_21_F1_B4,14
sub_osm_21_F1_B5,14
sub_osm_21_F2_B0,14
sub_osm_21_F2_B1,14
sub_osm_21_F2_B2,14
sub_osm_21_F2_B3,14
sub_osm_21_F2_B4,14
sub_osm_21_F2_B5,14
sub_osm_21_F3_B0,14
sub_osm_21_F3_B1,14
sub_osm_21_F3_B2,14
sub_osm_21_F3_B3,14
sub_osm_21_F3_B4,14
sub_osm_21_F3_B5,14
sub_osm_25_F0_B0,16
sub_osm_25_F0_B1,16
sub_osm_25_F0_B2,16
sub_osm_25_F0_B3,16
sub_osm_25_F0_B4,16
sub_osm_25_F0_B5,16
sub_osm_25_F1_B0,16
sub_osm_25_F1_B1,16
sub_osm_25_F1_B2,16
sub_osm_25_F1_B3,16
sub_osm_25_F1_B4,16
sub_osm_25_F1_B5,16
sub_osm_25_F2_B0,16
sub_osm_25_F2_B1,16
sub_osm_25_F2_B2,16
sub_osm_25_F2_B3,16
sub_osm_25_F2_B4,16
sub_osm_25_F2_B5,16
sub_osm_25_F3_B0,16
sub_osm_25_F3_B1,16
sub_osm_25_F3_B2,16
sub_osm_25_F3_B3,16
sub_osm_25_F3_B4,16
sub_osm_25_F3_B5,16
sub_osm_26_F0_B0,46
sub_osm_26_F0_B1,46
sub_osm_26_F0_B2,46
sub_osm_26_F0_B3,46
sub_osm_26_F0_B4,46
sub_osm_26_F0_B5,46
sub_osm_26_F1_B0,46
sub_osm_26_F1_B1,46
sub_osm_26_F1_B2,46
sub_osm_26_F1_B3,46
sub_osm_26_F1_B4,46
sub_osm_26_F1_B5,46
sub_osm_26_F2_B0,46
sub_osm_26_F3_B0,46
sub_osm_26_F3_B1,46
sub_osm_26_F3_B2,46
sub_osm_26_F3_B3,46
sub_osm_26_F3_B4,46
sub_osm_26_F3_B5,46
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F0_B0,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F0_B1,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F0_B2,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F0_B3,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F0_B4,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F0_B5,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F1_B0,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F1_B1,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F1_B2,50
sub_don_orestes_romualdez_electric_cooperative_inc_substation_41_F1_B3,50
